scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.063746416,0.057277317,0.278931074,F:/patoine/derived/resampe500_combine_2nd/resample73_pred_all_vars/resample73_all_1992.rds,173,-5.461127374
fixed_no_var,-0.122530406,0.061156892,0.05885531,F:/patoine/derived/resampe500_combine_2nd/resample74_pred_all_vars/resample74_all_1992.rds,174,-4.482487303
fixed_no_var,-0.200719529,0.076648007,0.016446631,F:/patoine/derived/resampe500_combine_2nd/resample75_pred_all_vars/resample75_all_1992.rds,175,-5.170115187
fixed_no_var,-0.114873681,0.056751557,0.056518502,F:/patoine/derived/resampe500_combine_2nd/resample76_pred_all_vars/resample76_all_1992.rds,176,-6.429967535
fixed_no_var,-0.126386023,0.06052416,0.049778247,F:/patoine/derived/resampe500_combine_2nd/resample77_pred_all_vars/resample77_all_1992.rds,177,-5.187149668
fixed_no_var,-0.112593786,0.073307444,0.140229584,F:/patoine/derived/resampe500_combine_2nd/resample78_pred_all_vars/resample78_all_1992.rds,178,-4.242654246
fixed_no_var,-0.077200538,0.034914618,0.038837349,F:/patoine/derived/resampe500_combine_2nd/resample79_pred_all_vars/resample79_all_1992.rds,179,-3.618163139
fixed_no_var,-0.108429013,0.061063298,0.091004523,F:/patoine/derived/resampe500_combine_2nd/resample8_pred_all_vars/resample8_all_1992.rds,108,-5.059629444
fixed_no_var,-0.098234794,0.039579438,0.022066123,F:/patoine/derived/resampe500_combine_2nd/resample80_pred_all_vars/resample80_all_1992.rds,180,-4.314113907
fixed_no_var,-0.150370185,0.080293388,0.075794706,F:/patoine/derived/resampe500_combine_2nd/resample81_pred_all_vars/resample81_all_1992.rds,181,-4.136242949
fixed_no_var,-0.120124763,0.068598295,0.095246406,F:/patoine/derived/resampe500_combine_2nd/resample82_pred_all_vars/resample82_all_1992.rds,182,-5.405699726
fixed_no_var,-0.048266066,0.029694258,0.119724959,F:/patoine/derived/resampe500_combine_2nd/resample83_pred_all_vars/resample83_all_1992.rds,183,-2.618816577
fixed_no_var,-0.049059982,0.052551698,0.36166745,F:/patoine/derived/resampe500_combine_2nd/resample84_pred_all_vars/resample84_all_1992.rds,184,-5.229394716
fixed_no_var,-0.095916513,0.044337003,0.04279853,F:/patoine/derived/resampe500_combine_2nd/resample85_pred_all_vars/resample85_all_1992.rds,185,-2.85909476
fixed_no_var,-0.064508804,0.073599265,0.391171673,F:/patoine/derived/resampe500_combine_2nd/resample86_pred_all_vars/resample86_all_1992.rds,186,-4.242258974
fixed_no_var,-0.074596583,0.060391634,0.231065257,F:/patoine/derived/resampe500_combine_2nd/resample87_pred_all_vars/resample87_all_1992.rds,187,-4.047429848
fixed_no_var,-0.098642767,0.043384398,0.034156188,F:/patoine/derived/resampe500_combine_2nd/resample88_pred_all_vars/resample88_all_1992.rds,188,-3.632055822
fixed_no_var,-0.076873469,0.062519268,0.2331177,F:/patoine/derived/resampe500_combine_2nd/resample89_pred_all_vars/resample89_all_1992.rds,189,-6.345824446
fixed_no_var,-0.063930256,0.071246711,0.380229399,F:/patoine/derived/resampe500_combine_2nd/resample9_pred_all_vars/resample9_all_1992.rds,109,-5.667230451
fixed_no_var,-0.151672601,0.08638606,0.094435344,F:/patoine/derived/resampe500_combine_2nd/resample90_pred_all_vars/resample90_all_1992.rds,190,-5.636297621
fixed_no_var,-0.122480642,0.04946079,0.022333053,F:/patoine/derived/resampe500_combine_2nd/resample91_pred_all_vars/resample91_all_1992.rds,191,-4.046560785
fixed_no_var,-0.138547104,0.069714875,0.060752789,F:/patoine/derived/resampe500_combine_2nd/resample92_pred_all_vars/resample92_all_1992.rds,192,-7.023008306
fixed_no_var,-0.03654635,0.057339535,0.531114945,F:/patoine/derived/resampe500_combine_2nd/resample93_pred_all_vars/resample93_all_1992.rds,193,-3.552944045
fixed_no_var,-0.080293441,0.041198856,0.0654709,F:/patoine/derived/resampe500_combine_2nd/resample94_pred_all_vars/resample94_all_1992.rds,194,-2.670030281
fixed_no_var,-0.074035266,0.06638312,0.277955839,F:/patoine/derived/resampe500_combine_2nd/resample95_pred_all_vars/resample95_all_1992.rds,195,-4.985441966
fixed_no_var,-0.091362285,0.071020792,0.212990637,F:/patoine/derived/resampe500_combine_2nd/resample96_pred_all_vars/resample96_all_1992.rds,196,-4.772776098
fixed_no_var,-0.01154238,0.04163439,0.7844473,F:/patoine/derived/resampe500_combine_2nd/resample97_pred_all_vars/resample97_all_1992.rds,197,-3.157486259
fixed_no_var,-0.132025022,0.052245755,0.020041922,F:/patoine/derived/resampe500_combine_2nd/resample98_pred_all_vars/resample98_all_1992.rds,198,-3.582703793
fixed_no_var,-0.034875037,0.033346289,0.308108951,F:/patoine/derived/resampe500_combine_2nd/resample99_pred_all_vars/resample99_all_1992.rds,199,-4.030229034
